,Recency,T,Frequency,Monetary,expctd_num_of_purch,conditional_probability_alive,expct_avg_spend,cltv_half_year,Period
272545,300,937,3,2924.1983333333337,0.09499387966463256,0.12406622367921111,3205.198234295928,294.29087921217933,2014-12-02
272546,927,1385,7,4677.938571428571,0.29235920118932485,0.32014643035378076,4860.332077817134,1373.2819199111793,2014-12-02
272547,975,1361,5,4892.277,0.36190787332373825,0.46435658153764603,5163.518921242522,1806.0178413544572,2014-12-02
272549,838,1151,3,1561.7333333333336,0.3766118638517594,0.5420926708098429,1712.3224076870513,623.273234834451,2014-12-02
272551,396,1182,3,3818.8799999999997,0.058054849575759744,0.08468517301832136,4185.515991212111,234.84586280303677,2014-12-02
272554,384,1033,2,882.3425,0.1100720568499061,0.1692831706835627,1017.13328229915,108.20993530187316,2014-12-02
272555,730,1111,4,2348.6775,0.3394936102611079,0.43188321595705537,2514.1524699557613,824.950289374227,2014-12-02
272556,976,1284,5,3483.844,0.4463150808049241,0.5551670717515537,3677.1821589885626,1586.1442425315768,2014-12-02
272557,584,1263,5,1977.0660000000003,0.09121720929706847,0.11248928281007474,2087.060702053447,183.99246317914876,2014-12-02
272558,231,964,1,1839.8249999999998,0.07409633226472864,0.1262743876122092,2497.3114034288074,178.8501335146994,2014-12-02
272559,1040,1386,8,2028.089375,0.46643071477627235,0.47430145447700994,2097.1671331903,945.3606312264484,2014-12-02
272561,642,672,3,2040.9350000000002,0.7027878873376604,0.8018109469177375,2237.3917373486215,1519.971916649071,2014-12-02
272562,568,1270,2,3950.375,0.10874194335553286,0.18532409171486336,4547.800237065905,477.95091822572283,2014-12-02
272564,559,1018,4,2033.2000000000003,0.24519112530779563,0.29914092729861885,2176.556859833585,515.8114766271267,2014-12-02
272565,596,1223,3,1373.8833333333334,0.13687725127502093,0.20316097900945726,1506.4920017474656,199.29159223840495,2014-12-02
272566,591,948,3,2518.295,0.3376378456432479,0.44328439660831903,2760.443121853921,900.8545194952277,2014-12-02
272568,613,1401,6,3513.531666666667,0.047718438630083744,0.05698727626381468,3674.5310026930897,169.45840495745938,2014-12-02
272569,283,871,2,2302.2675,0.12487359691243717,0.1778490320168732,2651.1714731420384,319.994937297945,2014-12-02
272573,617,1048,2,3953.69,0.2541198727444755,0.3934938836775137,4551.615112219624,1117.9295598413212,2014-12-02
272574,0,309,1,7458.75,0.305778162516293,0.3601926740547458,10111.715219808722,2989.3842475040306,2014-12-02
272575,0,977,1,1825.46,0.018987440179132623,0.03255652427650119,2477.8448843308847,45.473526098732705,2014-12-02
272580,778,1147,5,3878.329,0.3729420295620619,0.4378946084303656,4093.4870578781465,1475.488420665776,2014-12-02
272582,661,1374,3,1050.1183333333333,0.10678331511726359,0.16854061762585845,1151.7372432751208,118.85905710881585,2014-12-02
272584,992,1335,3,4713.193333333334,0.3463684189296806,0.5382711812694148,5165.43015909704,1729.1156709110958,2014-12-02
272585,812,1181,3,2225.4700000000003,0.32932650951896814,0.4801865748302067,2439.58984200692,776.4956448563823,2014-12-02
272587,176,1271,3,1682.5466666666669,0.009385155295922836,0.014210674204345899,1844.6996099383925,16.7321936725281,2014-12-02
272589,653,1170,6,2726.771666666667,0.1936089965141909,0.21036316044012096,2851.837631451852,533.6412052465987,2014-12-02
272590,829,1278,3,4786.86,0.26720403936807763,0.405756457842703,5246.147965347857,1354.779419335504,2014-12-02
272591,262,972,4,3220.5225,0.05315176794998299,0.06347688555867219,3447.1224748117947,177.0911370023679,2014-12-02
272592,569,1033,2,2455.31,0.22882146705533554,0.35191150753557143,2827.2915427387234,625.2872162827389,2014-12-02
272593,741,1295,5,2666.144,0.18553689405101967,0.23182629718042314,2814.253236920518,504.6360743468373,2014-12-02
272594,640,1351,2,5035.485000000001,0.11189161353749294,0.19705219646036537,5796.536037383195,626.819887082082,2014-12-02
272595,114,1132,2,2369.12,0.015688876710304143,0.025218449640900895,2728.104788742034,41.36689789353765,2014-12-02
272596,787,1062,3,1617.72,0.41399367372100404,0.5729408896421074,1773.6679404376725,709.7014241536236,2014-12-02
272597,915,1429,2,1259.1475,0.2147697022258538,0.3899864928935875,1450.7574247718542,301.11830692108066,2014-12-02
272598,979,1314,5,2859.7400000000002,0.4162796314107497,0.5241622475601512,3018.5574898209525,1214.4160869493699,2014-12-02
272602,487,1363,6,2856.6091666666666,0.023170937769798818,0.02726114129918364,2987.6051470710163,66.90297509560305,2014-12-02
272603,825,1328,4,3127.42625,0.23622648026006995,0.329233361319517,3347.4992518598037,764.240168640373,2014-12-02
272604,0,436,1,2249.78,0.18002045963877286,0.23042750541956236,3052.855909992613,531.305874124978,2014-12-02
272606,0,1052,1,3381.3,0.014318337643925292,0.025413323232920223,4586.218645090555,63.46813146828455,2014-12-02
272607,603,937,5,2475.4210000000003,0.4091192248447161,0.4366428215019613,2612.9808964489716,1033.2709512089586,2014-12-02
272610,531,1265,2,3428.2625,0.09472477368929207,0.1611028720043742,3946.957400355193,361.33611127557884,2014-12-02
272613,648,1366,4,2472.71375,0.09428265542067962,0.13341079766024327,2646.8848946009957,241.18146065222746,2014-12-02
272614,0,474,1,4541.55,0.15287271488935072,0.2003458904749001,6158.514418384342,910.1506337300948,2014-12-02
272615,1012,1423,5,3920.54,0.3381308409606835,0.4445182596675921,4138.032848179497,1352.2315368315635,2014-12-02
272617,925,1371,6,1495.9858333333334,0.3052990455280918,0.36033009759384393,1564.838614596703,461.71378880900573,2014-12-02
272618,285,677,3,1583.8333333333333,0.2737845345666475,0.31321401845951174,1736.5377495622963,459.58037772185503,2014-12-02
272621,78,591,3,1276.2749999999999,0.12337177137553122,0.13452677798733817,1399.5409084651315,166.91158566313453,2014-12-02
272622,582,949,6,2518.8475,0.3668828654003653,0.3608249469115195,2634.417028424848,934.1982623354795,2014-12-02
272623,54,1384,2,1013.285,0.0038958255130576974,0.006951153474755818,1167.8208508710427,4.3969269251945295,2014-12-02
272626,370,1198,4,1405.0075000000002,0.03746846657356182,0.04949150514182666,1504.321818311842,54.47549298694682,2014-12-02
272627,538,1335,4,3232.125,0.05853257374266535,0.08180752103742925,3459.538425446761,195.70227583968014,2014-12-02
272629,969,1350,4,4255.07875,0.34515642033766203,0.4853053930559734,4554.211406429616,1519.1748445274022,2014-12-02
272632,714,1383,4,1445.61625,0.12223183315864403,0.1741233090900266,1547.7776455342237,182.83878289914142,2014-12-02
272633,525,1193,6,5080.421666666666,0.07609148001018352,0.0834921478509414,5312.984935867351,390.7248482950192,2014-12-02
272634,697,1346,4,5105.92875,0.12989833403252654,0.18235177210355377,5464.714452993806,686.0409902267546,2014-12-02
272636,649,1328,7,2139.5957142857146,0.07534737686146808,0.08066133278650281,2223.262487348536,161.8979939091076,2014-12-02
272638,705,1088,5,4661.111,0.3505784774788998,0.40110844440257737,4919.566582733555,1666.9409761388752,2014-12-02
272639,689,1305,5,3387.4880000000003,0.13700595323961864,0.17188471710677675,3575.496480604328,473.43417727737386,2014-12-02
272640,879,1238,4,1367.99,0.36516580615539873,0.49052546834470534,1464.7090234288544,516.9298105235742,2014-12-02
272642,841,1364,6,1571.6783333333333,0.21778449641753414,0.2563300103484283,1643.9881875321312,346.0223699260398,2014-12-02
272645,834,1381,6,4613.743333333334,0.19614445439072867,0.23241457738196225,4824.9921917837155,914.6386046334095,2014-12-02
272648,684,1153,8,2869.270625,0.2271527156394515,0.2098544849369076,2966.8372908360757,651.3488870601042,2014-12-02
272649,254,1288,4,2877.42,0.010626890028856365,0.014572745801356774,3079.965077463508,31.632741257388005,2014-12-02
272650,0,1385,1,791.18,0.0045113574128062385,0.009213772344591318,1076.2555092804228,4.692397802210777,2014-12-02
272652,198,595,3,4403.424999999999,0.2535764697479366,0.277136473661446,4826.01178381235,1182.9914287260767,2014-12-02
272653,751,1308,7,1338.3128571428572,0.16397691317866328,0.17413084789900604,1390.8144002080749,220.41264261018182,2014-12-02
272654,842,1361,3,2937.8266666666664,0.22051926416231138,0.3462686753440562,3220.1310284523283,686.2728226710035,2014-12-02
272655,139,846,3,4289.61,0.05089013311238323,0.06357891507209877,4701.302773154837,231.255214836384,2014-12-02
272656,934,1244,2,2630.4525,0.33372007674218773,0.562655283281073,3028.8441133602,976.8925977489613,2014-12-02
272659,552,864,4,2914.71375,0.4154252642718858,0.47098501363777984,3119.873490218756,1252.7600098031905,2014-12-02
272660,1005,1396,3,1832.09,0.3113536841418711,0.49569057405443334,2008.5567566275524,604.3819688529674,2014-12-02
272661,606,1148,3,1760.6333333333332,0.18594755414370745,0.2673041063948446,1930.260484564259,346.90110112586785,2014-12-02
272662,740,741,4,885.105,0.7908189937215562,0.8420784274685674,947.9689827164507,724.6514998703524,2014-12-02
272663,807,1404,5,5680.362999999999,0.164289100668886,0.214391368464807,5995.195822889723,951.8888538959095,2014-12-02
272664,796,1297,4,2656.14375,0.23516386860219238,0.3236680239134569,2843.1751617823666,646.1868832363389,2014-12-02
272665,848,1258,5,1803.36,0.3303764743887433,0.4065803304181039,1903.7466121222353,607.8647487332506,2014-12-02
272666,790,1226,6,2324.9199999999996,0.30108731943092026,0.33500381665048856,2431.632356159627,707.5923630700204,2014-12-02
272667,423,1361,3,3029.5416666666665,0.03293538402076106,0.05171653297565214,3320.624697234597,105.69616927137503,2014-12-02
272670,452,824,3,3291.058333333333,0.3147012397774332,0.3888533255274786,3607.172909425,1097.2575597337545,2014-12-02
272671,978,1323,5,2989.909,0.40539054121356793,0.5123080605629201,3155.9264452528655,1236.4668432779374,2014-12-02
272672,1211,1425,6,2191.3991666666666,0.5714786887317826,0.6888774919978545,2292.0132798136774,1265.8722958300843,2014-12-02
272673,301,1314,3,4193.106666666667,0.01867765058202846,0.028781468683472148,4595.562446966265,82.95494472965797,2014-12-02
272675,823,1157,5,2703.272,0.4176180407063573,0.4924770654822183,2853.434874463067,1151.7205283316364,2014-12-02
272676,761,1278,5,1483.3519999999999,0.21765253568214007,0.27007126267156045,1566.038212350741,329.4220635038123,2014-12-02
272678,727,1114,4,1629.875,0.3330934704490656,0.42430123339265646,1744.9547663323776,561.7647641844599,2014-12-02
272679,999,1343,4,2478.515,0.3777978037045997,0.5297189914454783,2653.0928699184788,968.704209097603,2014-12-02
272680,573,1313,3,3678.9133333333334,0.08856624891822588,0.1364216555216207,4032.152159335557,345.1331095322742,2014-12-02
272681,162,714,2,1804.4650000000001,0.12610523120572975,0.16570685697180446,2078.304387558598,253.33927853014904,2014-12-02
272682,667,1367,3,1679.5999999999997,0.112332464212852,0.17680913484875216,1841.4708976883592,199.91541768517394,2014-12-02
272683,920,1266,4,1779.0500000000002,0.37743424676516507,0.5129266283410552,1904.5884173533723,694.7516436687398,2014-12-02
272684,37,905,2,1827.1175,0.023892515964926062,0.03459864711642075,2104.3727011090095,48.59752971258251,2014-12-02
272686,958,1324,5,2976.207,0.38259256975489114,0.48369208233995253,3141.4665552074007,1161.5846452212027,2014-12-02
272687,508,1202,5,3110.133,0.07581172466567031,0.09113751010183307,3282.800319200167,240.53353179077467,2014-12-02
272688,611,1143,2,4390.7175,0.18965945840018722,0.3063245439745053,5054.542819984887,926.5207715184146,2014-12-02
272689,744,1264,3,5363.669999999999,0.2129650852877108,0.32153541950922643,5878.1683882917605,1209.8650384209316,2014-12-02
272690,561,1113,5,3068.1429999999996,0.16012181858968774,0.18523813688006144,3238.4877529318073,501.18476189209844,2014-12-02
272692,4,476,2,2255.8575,0.14847928249085818,0.1703011092431651,2597.7632209899753,372.88439649872146,2014-12-02
272695,0,1006,1,371.28,0.01700720624600151,0.029557326018448717,507.234181802671,8.337881912134579,2014-12-02
272696,779,1373,4,1938.7225,0.1694415838124221,0.2404258646904767,2075.4555475202883,339.86764553076443,2014-12-02
272697,631,1360,3,858.9533333333334,0.09805297597327566,0.1539058356905615,942.2745360542486,89.29251458110197,2014-12-02
272699,865,1428,5,2737.7480000000005,0.1946222346980055,0.25635223674444746,2889.81782360972,543.5441171975222,2014-12-02
272700,730,1147,2,1213.8425,0.2669020214074123,0.43183051143097123,1398.6207976710305,360.7863979775688,2014-12-02
272702,933,995,3,4101.0233333333335,0.582773353094851,0.7821906274802095,4494.665189152744,2531.7181423764027,2014-12-02
272703,610,982,6,2960.6633333333334,0.36317586865888735,0.36276760962170207,3096.4117376026875,1086.921602552041,2014-12-02
272704,722,1167,6,3437.655,0.28084656914994466,0.3047570840466123,3595.188851721322,975.866035105554,2014-12-02
272706,0,1401,1,1994.525,0.0042839069665014514,0.008804290987741973,2706.9508398679795,11.207044688118724,2014-12-02
272707,0,821,1,2344.81,0.035095619480396835,0.05577818127485722,3181.6344209481035,107.9304467742162,2014-12-02
272708,660,1113,6,5180.055833333333,0.2614654968639095,0.27714264880121114,5417.16965352688,1368.9656680258745,2014-12-02
272711,329,421,2,2737.6375,0.6406199913873355,0.710035437723105,3152.1917433304416,1952.2492549789156,2014-12-02
272713,628,1301,3,3548.523333333333,0.11933702185129065,0.1829266605422162,3889.2816422716087,448.5669416231389,2014-12-02
272716,351,812,2,1964.69,0.21243056899769552,0.29375369270313734,2262.6900199883403,464.6071313291563,2014-12-02
272717,0,1082,1,1093.95,0.012820117665898821,0.0230630958564242,1486.5498348828016,18.419427733817834,2014-12-02
272718,759,1096,4,2944.54875,0.38752150993848733,0.4897245212585398,3151.800220422955,1180.4860904026425,2014-12-02
272719,80,762,2,2963.61,0.06161008194573631,0.08303361758516757,3412.2390663089404,203.20913365640013,2014-12-02
272720,610,1358,7,2263.197857142857,0.04800860706620798,0.05201399996689834,2351.672032705309,109.1127424227389,2014-12-02
272721,742,1087,6,1027.6499999999999,0.41911090629117576,0.4391593502514262,1075.112668186013,435.5036995482095,2014-12-02
272722,57,439,3,2318.2900000000004,0.24154573601211424,0.24050167445137316,2541.294277882951,593.4355848173875,2014-12-02
272723,162,1325,3,1494.3283333333331,0.006741007871874166,0.010433809746793152,1638.4656149675525,10.674374226664924,2014-12-02
272724,683,1061,3,1375.3566666666666,0.3199812472044198,0.44263428858674975,1508.1063578724816,466.4083093490763,2014-12-02
272726,850,1306,6,2810.7516666666666,0.2858333818029508,0.32869323493023406,2939.653216022545,812.0697930976145,2014-12-02
272727,428,1295,3,3168.035,0.0440775618955496,0.06739984175157059,3472.3741729861345,147.9201598966451,2014-12-02
272728,158,1172,3,1381.618333333333,0.012619607444613552,0.01832971097406984,1514.967371403801,18.47760417018353,2014-12-02
272729,702,1337,3,6106.966666666667,0.14405912374019378,0.22405349487010645,6692.611053362515,931.7843744909025,2014-12-02
272730,930,1322,2,2356.965,0.28256795207949514,0.4918795391715445,2714.116913178399,741.1924680111416,2014-12-02
272731,704,1117,3,2873.3683333333333,0.29011608364094665,0.4114448908760308,3149.502947982863,883.1139765952844,2014-12-02
272735,598,1306,3,4198.263333333333,0.10230598796009631,0.15713923602204927,4601.212693403823,454.9414738424433,2014-12-02
272736,114,1377,2,1984.0275,0.006123778586815507,0.010896312315102,2284.943458385033,13.522877916773346,2014-12-02
272738,977,1381,3,5323.153333333333,0.30236000665988144,0.47854631703939843,5833.773594853811,1704.7029731800585,2014-12-02
272739,816,1331,6,2426.3958333333335,0.22148092758925508,0.25727294831946096,2537.7428541825493,543.2074631276577,2014-12-02
272740,843,1236,4,2181.27,0.33191192401284986,0.4454837666644776,2335.0080393655344,749.0340619399739,2014-12-02
272741,1056,1425,11,2660.438181818182,0.4450546245481687,0.3781073107255714,2725.649651704185,1172.3518853621708,2014-12-02
272742,1038,1375,7,2252.621428571428,0.46228657297290876,0.5042359887823881,2340.6842427450224,1045.7600986849916,2014-12-02
272744,1018,1263,4,2674.1,0.4678020874120245,0.6349486802984703,2862.390323479338,1294.1316730618937,2014-12-02
272745,763,1338,2,1117.155,0.17753043871218277,0.31102906809834024,1287.3536056875653,220.87605663034407,2014-12-02
272749,0,992,1,5657.6,0.01793311671564966,0.03096482199964726,7670.913209838366,132.95936666707647,2014-12-02
272752,328,950,4,1587.885,0.09367045388095024,0.11071194424818306,1700.0208497486904,153.91548454016768,2014-12-02
272756,728,1430,6,4576.910000000001,0.08738479180982014,0.10553994992220635,4786.476584515867,404.22582663289666,2014-12-02
272757,1000,1314,6,2712.9591666666665,0.46897202543507027,0.5410422256839493,2837.394278726408,1286.027097664255,2014-12-02
272759,382,732,3,721.9333333333334,0.33444568859509927,0.39407511201762097,792.1394164277274,256.0859040113357,2014-12-02
272760,0,1292,1,4969.185,0.006133747118578336,0.012069088989539878,6738.0177176840525,39.94287326651709,2014-12-02
272761,726,1162,5,6036.615000000001,0.291098731719901,0.344019671927301,6371.152964071802,1792.493788470608,2014-12-02
272765,1043,1391,6,1413.295,0.4263566832642713,0.5071844330740951,1478.371076280384,609.1615102838518,2014-12-02
272766,213,910,3,1401.5083333333332,0.06226762302136231,0.08027661952591908,1536.7611790915219,92.49085906300094,2014-12-02
272767,391,989,3,1555.4716666666666,0.1261502778931445,0.1688455682487919,1705.4613941557313,207.94535763669495,2014-12-02
272768,737,1152,4,1773.24875,0.3055017506136294,0.39565875662225863,1898.3804420358888,560.5271790984424,2014-12-02
272771,237,837,4,3102.01125,0.08991458423396877,0.10057958687933466,3320.3024076117827,288.5691786858071,2014-12-02
272772,301,1107,4,3686.0037500000003,0.03578959128623726,0.04544914069056245,3945.2385895717493,136.46932891477866,2014-12-02
272773,866,1366,7,1295.5335714285716,0.23642187567643733,0.25696030430147543,1346.371249771695,307.6318643230351,2014-12-02
272774,712,1346,3,2399.691666666667,0.14551700834087417,0.22713694047090724,2630.4874537901046,369.9373450234037,2014-12-02
272775,1042,1426,8,2483.21125,0.40756705211407285,0.42095325893655094,2567.7029574009453,1011.3870698252779,2014-12-02
272777,842,1132,4,3763.0775000000003,0.43668029095490685,0.5606562419977735,4027.7159759325964,1699.9043670357719,2014-12-02
272780,0,1063,1,3189.03,0.01374752839646447,0.02452167559394955,4325.666774087584,57.475753295219576,2014-12-02
272783,827,950,2,3326.6025,0.48150724259447675,0.712475984534263,3829.9678956411494,1782.465863006299,2014-12-02
272784,420,1181,4,4065.8475,0.056346638250124995,0.07389069645588618,4351.713163930762,236.9870823717473,2014-12-02
272785,0,285,1,1047.54,0.33635831366591024,0.3897272921206817,1423.65800395105,462.98338920296135,2014-12-02
272790,320,938,2,1919.385,0.1156097402942316,0.1700915878170112,2210.5533928875166,247.013320571244,2014-12-02
272791,39,777,2,3652.5775000000003,0.04345692059187543,0.059025630005275706,4205.097285756833,176.6381391219093,2014-12-02
272794,1093,1276,7,1966.2685714285712,0.6788647190217848,0.7115573852523261,2043.193929491911,1340.5430262431018,2014-12-02
272795,258,502,3,1218.4466666666667,0.4828782914942476,0.4997530750571259,1336.1774305582396,623.7436235315483,2014-12-02
272796,701,1375,7,1456.232142857143,0.08406758381729561,0.09169615500198508,1513.3200584220078,122.95248482263648,2014-12-02
272797,476,813,5,3131.57,0.392562748283199,0.3941946099501158,3305.4230504003294,1254.246745895374,2014-12-02
272799,807,1314,9,3481.8549999999996,0.19470908206944043,0.17951785918828017,3586.6282974831906,674.9279574252388,2014-12-02
272801,721,1245,4,1628.77,0.20998547035931103,0.2828960128956648,1743.7722948433334,353.8900767575992,2014-12-02
272802,777,1312,2,3465.28,0.19840676173777977,0.34398378354567194,3989.5568395717196,765.000408440583,2014-12-02
272803,700,1126,8,2396.8831250000003,0.2898939021282594,0.2646926371003211,2478.4510939315514,694.4238694523892,2014-12-02
272804,446,1314,3,1059.3266666666666,0.04528424347839818,0.06978110173997577,1161.826969056473,50.84753806577552,2014-12-02
272805,386,1361,2,1831.5375,0.03388586544079636,0.05991415713335279,2109.459201313968,69.08208459459664,2014-12-02
272806,759,1156,2,2419.95,0.28065125088879056,0.4558485257915548,2786.599541099056,755.8555708305898,2014-12-02
272807,1037,1404,6,2373.9083333333333,0.40354327861946204,0.48249203682733,2482.8581138258655,968.3151130780527,2014-12-02
272808,155,1044,2,1269.645,0.0294554840449338,0.04552788287271408,1462.8378627586303,41.6459854706094,2014-12-02
272809,910,1284,6,2601.9066666666668,0.38968405973930864,0.4441188233065124,2721.269722813846,1024.8747795435215,2014-12-02
272812,669,1427,3,2542.605,0.091959329057317,0.14818003594678403,2787.079997916691,247.6941381379408,2014-12-02
272813,596,1031,7,2860.6871428571426,0.26424654086613186,0.24912238469587752,2972.4001670289185,759.1597457857706,2014-12-02
272815,1276,1277,4,1209.4225000000001,0.6169694545882084,0.8422531889299988,1295.0243647509828,772.1960800799984,2014-12-02
272816,1114,1297,8,3178.9468750000005,0.727159562587803,0.7135916059465843,3287.001575473487,2310.020448447952,2014-12-02
272817,576,1231,5,4253.366,0.10092347220126965,0.1228153642918101,4489.26824186449,437.88426285566356,2014-12-02
272820,908,1279,3,5071.213333333333,0.3271065531702473,0.4969238375763866,5557.718697476014,1756.9958607585695,2014-12-02
272821,898,1264,3,2855.3199999999997,0.3311187955752147,0.4999242983836191,3129.7270854514127,1001.559599184294,2014-12-02
272822,1014,1373,6,3620.3483333333334,0.4125816522143683,0.4873354360333735,3786.226263769849,1509.7120610756351,2014-12-02
272823,985,1334,4,2991.2350000000006,0.3735996292600231,0.52194882212804,3201.759640835082,1156.0466464370845,2014-12-02
272824,310,1176,3,5053.533333333334,0.035347283256132164,0.05142927579983078,5538.346423975819,189.20483863880662,2014-12-02
272825,892,1320,4,3747.6075,0.30210403092228844,0.4196941071082172,4011.1613750859747,1171.1384734533733,2014-12-02
272830,808,1344,2,1364.1225,0.19942000759114945,0.35021873886118193,1571.5618046396164,302.8848603765089,2014-12-02
272831,616,1399,6,3591.0658333333326,0.04920460029861227,0.05871622797216543,3755.606355991909,178.59156222652507,2014-12-02
272832,51,872,2,4409.5025000000005,0.03061206058955491,0.043620176241309254,5076.1604458559605,150.19740269787127,2014-12-02
272833,618,1019,4,2682.66375,0.31076763991695705,0.3793204744795647,2871.554477519432,862.5195655210828,2014-12-02
272835,195,699,2,7130.0125,0.16051591699697518,0.209233718339178,8206.90132200786,1273.3865769007487,2014-12-02
272837,747,1059,6,2194.1616666666664,0.4707873393749341,0.4871612627702218,2294.901950358766,1044.2423950341079,2014-12-02
272838,0,773,1,4601.22,0.0427035132758836,0.06622291591928724,6239.375343868022,257.54507188846196,2014-12-02
272839,793,1238,5,2503.93,0.288810879913415,0.35248746373534856,2643.066796704857,737.7556238649879,2014-12-02
272841,798,1183,4,2682.11125,0.33815722971429096,0.4438246037469547,2870.96324177491,938.3016614442407,2014-12-02
272842,661,1238,3,1820.3033333333333,0.1704356791003369,0.2545632600806479,1995.6419076274217,328.72473469047253,2014-12-02
272843,748,1198,4,1321.3037500000003,0.27356068029234565,0.36134197775906424,1414.7496030167288,374.04835653792486,2014-12-02
272844,297,1310,2,2117.18,0.024898943659707726,0.04313310270798648,2438.174277059405,58.671394373809086,2014-12-02
272846,1084,1425,7,1881.3414285714284,0.4575379633926,0.5088969567742374,1954.9636160794664,864.448309454273,2014-12-02
272847,1004,1352,5,2987.478,0.4020494990710219,0.514019889717854,3153.3609808899605,1225.2714855532322,2014-12-02
272848,0,650,1,2874.105,0.0715626582165387,0.10390513007595942,3898.90077847927,269.7111731356716,2014-12-02
272849,363,1355,4,3009.4675,0.017402031373842598,0.024516783935038252,3221.2704204043143,54.17579094407158,2014-12-02
272852,352,566,2,1859.7150000000001,0.46866821425396776,0.5671582482041955,2141.885640120578,970.3995681961908,2014-12-02
272853,281,731,2,4064.7425000000003,0.21274405918362646,0.28209198798371904,4679.413429869204,962.2903859368992,2014-12-02
272855,533,988,3,2200.7916666666665,0.24237728211291462,0.32425831774336855,2412.5493769128957,565.1807754553506,2014-12-02
272857,873,1275,5,2757.4170000000004,0.340594808715622,0.4221025103736644,2910.574762545951,958.0842350269431,2014-12-02
272858,963,1366,5,2406.027,0.3440820618709153,0.4423602408414817,2539.7485500896832,844.5599820531302,2014-12-02
272860,433,1242,3,1853.4533333333336,0.05610252119966515,0.08393472808285933,2031.96492044029,110.17610355442429,2014-12-02
272861,0,539,1,1518.27,0.115398081097961,0.15726061217137857,2061.5608605445295,229.97862718608695,2014-12-02
272862,0,339,1,1989.0,0.27072212050103744,0.32542489169433636,2699.4637171380086,706.5503424870058,2014-12-02
272863,753,1206,3,895.0500000000001,0.26068007364967505,0.38415486292032486,981.8262611171494,247.3632683187415,2014-12-02
272864,984,1326,5,4394.585,0.40860616758354884,0.5169956533906176,4638.298398945972,1831.661819144423,2014-12-02
272865,0,1102,1,5541.575,0.01191830284087481,0.021632217659504332,7513.683632508987,86.55049455906725,2014-12-02
272869,1040,1132,6,2509.639166666667,0.7454020347892829,0.7966990580585486,2624.788126607886,1890.9858807658893,2014-12-02
272870,696,1398,5,1479.816,0.09517565254117984,0.12391017165991818,1562.3066278228796,143.703326089042,2014-12-02
272871,109,502,2,12304.727499999999,0.23985049881392848,0.2794788970075133,14161.921436962914,3283.716037355406,2014-12-02
272874,1071,1224,5,4894.045,0.6053045287660533,0.7344480912818947,5165.3847135064525,3021.8225361369286,2014-12-02
272877,43,1261,3,1359.5183333333334,0.0034559525964428265,0.0052113490479202265,1490.752029528556,4.979204881937058,2014-12-02
272878,659,1215,4,2196.1875,0.17973140534755477,0.23911625953809473,2350.971404467634,408.3794998164813,2014-12-02
272879,817,1299,6,3753.1324999999993,0.2538045046003167,0.29103337098900833,3925.075027970441,962.7916459408925,2014-12-02
272881,685,1224,2,6238.2775,0.1909541670192537,0.3192704240731909,7180.699905657501,1325.2128008575366,2014-12-02
272882,551,1398,5,4194.801,0.03931556263331801,0.051185339787325285,4427.463873121779,168.2264201264149,2014-12-02
272883,933,1304,5,3626.168,0.37668247097273166,0.47238599948369403,3827.3784362350007,1393.3516340463539,2014-12-02
272886,761,1422,5,2494.648,0.12179419573268664,0.16005279048777904,2633.27138731922,309.9521453652196,2014-12-02
272887,896,1317,3,2172.43,0.28950580472195253,0.4466573428011076,2381.473021506331,666.3217665535228,2014-12-02
272889,1186,1370,6,3241.1491666666675,0.6080978391143805,0.717425744509701,3389.7080869473525,1992.1117645698178,2014-12-02
272892,654,1201,3,1766.5266666666666,0.18769865936690058,0.2760200009335155,1936.7179090643247,351.33451983063804,2014-12-02
272893,809,1242,2,8108.489999999999,0.2577783700808806,0.4342550239337211,9332.925304880526,2325.1556901193344,2014-12-02
272896,621,1147,5,1398.488,0.19007290326062423,0.22317650720212823,1476.4801836820577,271.2369704460341,2014-12-02
272899,0,500,1,722.67,0.13662394321919302,0.1819053731838253,983.4151874287895,129.88681802175827,2014-12-02
272900,702,825,3,2224.733333333333,0.581991110442565,0.7194865708907927,2438.7826639444115,1371.931599855637,2014-12-02
272902,471,1192,7,4983.234285714286,0.04181040679319852,0.042313133042174725,5177.502014879714,209.21929535522085,2014-12-02
272904,591,1363,5,3968.0549999999994,0.059840000726340783,0.07684039006877086,4188.176015272639,242.21138502505784,2014-12-02
272905,0,569,1,709.41,0.1013535165814222,0.14056411120092474,965.4460928768606,94.59174176723445,2014-12-02
272906,1113,1144,5,2483.819,0.7131585505586195,0.8362752144520618,2621.843409702643,1807.1501919827576,2014-12-02
272907,701,1352,5,2280.4990000000003,0.11934967721406425,0.15258844510734648,2407.277299350589,277.6684149843526,2014-12-02
272908,0,791,1,4326.075,0.03965935106938299,0.0620756274046028,5866.516631915495,224.8906951884709,2014-12-02
272910,536,927,7,2194.2142857142853,0.3173553387736614,0.28499282526686104,2280.005402665832,699.3788912695188,2014-12-02
272911,252,901,5,3119.636,0.05933390706894276,0.062238355609206895,3292.8289526187955,188.84496963514837,2014-12-02
272912,909,1318,5,2368.015,0.33526665933852245,0.42283656932562064,2499.6340164151684,809.9333606051489,2014-12-02
272913,0,1081,1,1717.17,0.012867158396559103,0.02313738555759151,2331.0972788234644,28.98997330806264,2014-12-02
272915,924,1238,5,2680.509,0.44106711498480017,0.5383129220916796,2829.4127990649567,1206.1236486762803,2014-12-02
